Candidato;Tweet;Fecha;# Retweets;# Likes;Ubicación (usuario);Ubicación (tweet)
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:26:01 +0000 2021;112;202;Quito, Ecuador.;
Guillermo Lasso;RT @hijadeivan: Los que están pensando en votar por Hervas Romero Lucio y el resto q no tienen ninguna posibilidad en estas elecciones pien…;Sun Jan 31 16:26:03 +0000 2021;43;124;Quito, Ecuador;
Guillermo Lasso;"RT @chinogomez14: El voto de Lasso es obligado, es por odio, es por interés, es por conveniencia.
El voto de @ecuarauz y @rabascallcarlos e…";Sun Jan 31 16:26:03 +0000 2021;640;1339; Pueblo Libre ;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:26:08 +0000 2021;113;205;Ecuador;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:26:08 +0000 2021;114;207;;
Guillermo Lasso;"RT @compaiRENE: Buenísimo, todo trabajador terciarizado de la banca que está en la red del ""banco del barrio"" (cuando @ecuarauz sea preside…";Sun Jan 31 16:26:13 +0000 2021;53;112;;
Guillermo Lasso;RT @KELVINGAME3: VAMOS POR EL CAMBIO MANABI ,LA PATRIA NO PUEDE ESTAR EN MANOS CORRUPTAS !!!!!!!                LASSO PRESIDENTE EN UNA SOL…;Sun Jan 31 16:26:21 +0000 2021;28;42;;
Guillermo Lasso;RT @semarco: El voto razonable es por  @LassoGuillermo. A los que piensan votar nulo,  les pido que se den una oportunidad votando por Lass…;Sun Jan 31 16:26:21 +0000 2021;30;56;;
Guillermo Lasso;RT @M_MaciasUlloa: Quien trajo a Bucaram?Granda secretario de la Corrupción con master en extorsion,quien repartió los hospitales La Romo,q…;Sun Jan 31 16:26:25 +0000 2021;25;35;Churoloma,  Ecuador;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:26:35 +0000 2021;115;209;Peru;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:26:38 +0000 2021;116;210;Palco 4 - Estadio Monumental;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:26:46 +0000 2021;117;210;Guayaquil, Ecuador;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:26:49 +0000 2021;118;210;;
Guillermo Lasso;RT @FaustoCoboM3: ...el 28% que votamos a favor de LASSO en la primera vuelta de ELECCIONES 2017, lo hicimos con la razón y con lealtad a n…;Sun Jan 31 16:26:53 +0000 2021;107;302;;
Guillermo Lasso;"RT @pichinchauniver: 🔴 #ATENCIÓN | 🗣️ ""No estoy pidiendo que piensen, los estoy obligando a que el siguiente día todos tengan su foto con e…";Sun Jan 31 16:27:03 +0000 2021;8;8;QUITO ;
Guillermo Lasso;RT @M_MaciasUlloa: Quien trajo a Bucaram?Granda secretario de la Corrupción con master en extorsion,quien repartió los hospitales La Romo,q…;Sun Jan 31 16:27:08 +0000 2021;26;35;Ecuador;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:27:21 +0000 2021;119;212;Quito;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:27:22 +0000 2021;120;213;rmgonzalez;
Guillermo Lasso;"RT @compaiRENE: Buenísimo, todo trabajador terciarizado de la banca que está en la red del ""banco del barrio"" (cuando @ecuarauz sea preside…";Sun Jan 31 16:27:23 +0000 2021;54;112;Ecuador;
Guillermo Lasso;"RT @PatricioJijonL1: No dividas el voto; no dejes de acudir a las urnas el próximo domingo 7 de febrero, con doble mascarilla, CORAZÓN y CE…";Sun Jan 31 16:27:24 +0000 2021;29;43;Aquí y ahora ;
Guillermo Lasso;RT @M_MaciasUlloa: Quien trajo a Bucaram?Granda secretario de la Corrupción con master en extorsion,quien repartió los hospitales La Romo,q…;Sun Jan 31 16:27:40 +0000 2021;27;35;;
Guillermo Lasso;RT @KELVINGAME3: LASSO PRESIDENTE EN UNA SOLA VUELTA!!! https://t.co/lficwdaef3;Sun Jan 31 16:27:41 +0000 2021;115;269;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:27:45 +0000 2021;122;215;Quito;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:27:46 +0000 2021;123;216;Ecuador;
Guillermo Lasso;"RT @rubenuzcav: Ay Catherine!! 🤦🏻‍♂️... Anulas el voto y encima nadie lee eso!!! Punto para la mafia SSXXI... 
Hay que salir a votar!! Y vo…";Sun Jan 31 16:28:00 +0000 2021;2;11;Guayaquil, Ecuador;
Guillermo Lasso;RT @M_MaciasUlloa: Quien trajo a Bucaram?Granda secretario de la Corrupción con master en extorsion,quien repartió los hospitales La Romo,q…;Sun Jan 31 16:28:02 +0000 2021;28;36;Guayaquil;
Guillermo Lasso;"Claro q es obligado. ¿pero porque?
Caso Gabela
Caso mameluco
Yachay 
Errores de buena fe de 40000000
Caso Refinería… https://t.co/8cSY9hpAi0";Sun Jan 31 16:28:08 +0000 2021;0;0;Guayaquil-Ecuador;
Guillermo Lasso;"RT @pichinchauniver: 🔴 #ATENCIÓN | 🗣️ ""No estoy pidiendo que piensen, los estoy obligando a que el siguiente día todos tengan su foto con e…";Sun Jan 31 16:28:13 +0000 2021;9;9;Quito;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:28:25 +0000 2021;124;223;Ecuador;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:28:27 +0000 2021;125;223;Quito;
Guillermo Lasso;@EddieQuijije @LassoGuillermo @TVCEcuador Con Lasso presidente los corruptos la pagarán ninguno se va a salvar;Sun Jan 31 16:28:31 +0000 2021;0;0;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:28:34 +0000 2021;125;226;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:28:38 +0000 2021;126;226;En algún lugar;
Guillermo Lasso;"RT @laquintanaama: Historia con final feliz en dos palabras:

          LASSO PRESIDENTE.";Sun Jan 31 16:28:49 +0000 2021;7;37;;
Guillermo Lasso;RT @CuquitaLeon: NOSOTROS LOS JUBILADOS ROBADOS ESTAFADOS POR CRIMINALES D CAPO CORREA LLEVAREMOS A LASSO A SER PRESIDENTE.TODOS CON NUESTR…;Sun Jan 31 16:29:05 +0000 2021;68;85;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:29:05 +0000 2021;127;231;є¢υα∂σя ραíѕ ∂є ℓαѕ мαяανιℓℓαѕ;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:29:07 +0000 2021;128;231;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:29:15 +0000 2021;129;233;En el páramo 🥶;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:29:16 +0000 2021;130;233;Guayaquil, Ecuador;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:29:28 +0000 2021;131;236;Quito, Ecuador;
Guillermo Lasso;Es lo correcto, nadie puede obligarte a tal cosa menos condicionarte a que te despidan de tu trabajo.;Sun Jan 31 16:29:31 +0000 2021;0;0;Quito;
Guillermo Lasso;"RT @PatricioJijonL1: No dividas el voto; no dejes de acudir a las urnas el próximo domingo 7 de febrero, con doble mascarilla, CORAZÓN y CE…";Sun Jan 31 16:29:35 +0000 2021;30;45;Quito, Ecuador;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:29:36 +0000 2021;132;237;;
Guillermo Lasso;"RT @MarcoAnibal: Guillermo Lasso cometió un solo error en este proceso electoral: no escuchar a Jaime Durán Barba

""79% de los ecuatorianos…";Sun Jan 31 16:29:47 +0000 2021;94;230;;
Guillermo Lasso;RT @hijadeivan: Los que están pensando en votar por Hervas Romero Lucio y el resto q no tienen ninguna posibilidad en estas elecciones pien…;Sun Jan 31 16:29:52 +0000 2021;44;126;Earth;
Guillermo Lasso;"RT @PatricioJijonL1: No dividas el voto; no dejes de acudir a las urnas el próximo domingo 7 de febrero, con doble mascarilla, CORAZÓN y CE…";Sun Jan 31 16:29:53 +0000 2021;31;45;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:29:56 +0000 2021;133;241;Ecuador;
Guillermo Lasso;"RT @PatricioJijonL1: No dividas el voto; no dejes de acudir a las urnas el próximo domingo 7 de febrero, con doble mascarilla, CORAZÓN y CE…";Sun Jan 31 16:30:03 +0000 2021;32;45;.ec;
Guillermo Lasso;https://t.co/Pyj3O8fpO7;Sun Jan 31 16:30:03 +0000 2021;0;0;Quito, Ecuador;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:30:07 +0000 2021;134;243;;
Guillermo Lasso;"RT @MiguelC89253885: @ramirogarciaf 30 días para las elecciones:
“Lasso Presidente!”

22 días para las Elecciones:
“Vamos Lasso, en 2da vue…";Sun Jan 31 16:30:08 +0000 2021;1;2;;
Guillermo Lasso;Con fé! @LassoGuillermo tiene la capacidad y preparación para rescatar al país y devolver la paz que incluso tambié… https://t.co/4pxBImJf2B;Sun Jan 31 16:30:35 +0000 2021;0;0;;
Guillermo Lasso;RT @M_MaciasUlloa: Quien trajo a Bucaram?Granda secretario de la Corrupción con master en extorsion,quien repartió los hospitales La Romo,q…;Sun Jan 31 16:30:38 +0000 2021;29;37;;
Guillermo Lasso;@joseguzmi80 @LassoGuillermo @TVCEcuador Ustedes pusieron a Moreno USTEDES, están preocupados porque cuando LASSO s… https://t.co/2qkvovnVnV;Sun Jan 31 16:30:43 +0000 2021;0;0;;
Guillermo Lasso;El resultado del fanatismo, del odio y del irrespeto a la democracia. Qué pena;Sun Jan 31 16:30:49 +0000 2021;0;0;Manta;
Guillermo Lasso;#ATENCION  |@ECUATRANSA informó que despidió a su gerente Diego Lara, luego que circulara en redes un audio en el q… https://t.co/tp5Zxwx37p;Sun Jan 31 16:30:54 +0000 2021;0;0;Quito, Ecuador;
Guillermo Lasso;RT @MashiRafael: Consejos para los trabajadores a los que los “patrones“ les quieren hacer votar por Lasso y los obligan a presentar la fot…;Sun Jan 31 16:31:13 +0000 2021;439;763;;
Guillermo Lasso;"RT @chinogomez14: El voto de Lasso es obligado, es por odio, es por interés, es por conveniencia.
El voto de @ecuarauz y @rabascallcarlos e…";Sun Jan 31 16:31:35 +0000 2021;641;1342;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:31:44 +0000 2021;141;259;Ecuador;
Guillermo Lasso;"RT @chinogomez14: El voto de Lasso es obligado, es por odio, es por interés, es por conveniencia.
El voto de @ecuarauz y @rabascallcarlos e…";Sun Jan 31 16:31:45 +0000 2021;642;1342;Ecuador;
Guillermo Lasso;"RT @pichinchauniver: 🔴 #ATENCIÓN | 🗣️ ""No estoy pidiendo que piensen, los estoy obligando a que el siguiente día todos tengan su foto con e…";Sun Jan 31 16:31:51 +0000 2021;10;10;Ecuador, Portoviejo;
Guillermo Lasso;"@VAndresQuishpe @UnidadPopularUP 🇪🇨JODIERON AL PAIS🇪🇨
Y ahora dice q votemos por LASSO

Autores del desastre y del… https://t.co/uXIYAp5FHQ";Sun Jan 31 16:31:59 +0000 2021;0;0;;
Guillermo Lasso;RT @FaustoCoboM3: ...el 28% que votamos a favor de LASSO en la primera vuelta de ELECCIONES 2017, lo hicimos con la razón y con lealtad a n…;Sun Jan 31 16:32:03 +0000 2021;108;303;Ecuador libre!!!;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:32:05 +0000 2021;142;262;UIO;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:32:15 +0000 2021;143;263;;
Guillermo Lasso;#LaPazPosible #URGENTE creo que el ex candidato a alcalde por La Paz, @WaldoAlbarracin, tomó la decisión acertada d… https://t.co/e1f1g5cMqs;Sun Jan 31 16:32:21 +0000 2021;0;0;La Paz-Bolivia 🇧🇴;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:32:23 +0000 2021;144;266;;
Guillermo Lasso;RT @M_MaciasUlloa: Quien trajo a Bucaram?Granda secretario de la Corrupción con master en extorsion,quien repartió los hospitales La Romo,q…;Sun Jan 31 16:32:39 +0000 2021;30;38;;
Guillermo Lasso;RT @PrimeraPlanaECU: #ATENCION  |@ECUATRANSA informó que despidió a su gerente Diego Lara, luego que circulara en redes un audio en el que…;Sun Jan 31 16:32:48 +0000 2021;2;4;Marsella, Francia;
Guillermo Lasso;RT @fer_solofer: Decían que el audio era falso pero destapó a un montón de gente aplaudiéndolo... resultó que el audio era real y el que te…;Sun Jan 31 16:32:49 +0000 2021;3;4;Ecuador;
Guillermo Lasso;@MashiRafael Correa sabe que a muchos nos engañó y lo sigue haciendo. Pero también sabe que no hay mal que dure 100… https://t.co/7qGeRrC547;Sun Jan 31 16:32:55 +0000 2021;0;0;;
Guillermo Lasso;"Independiente de la bandera política cuantos más habrán por ahí? Denuncien señores...
⤵⤵⤵";Sun Jan 31 16:32:56 +0000 2021;0;0;;
Guillermo Lasso;"RT @compaiRENE: Buenísimo, todo trabajador terciarizado de la banca que está en la red del ""banco del barrio"" (cuando @ecuarauz sea preside…";Sun Jan 31 16:32:56 +0000 2021;55;115;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:32:57 +0000 2021;146;269;Pichincha, Ecuador;
Guillermo Lasso;"RT @Collaguazon: ÚLTIMA SEMANA
Todos a tuitear:
NO VOTO POR VENEZUELA
YO VOTO POR LASSO YO VOTO POR LASSO YO VOTO POR LASSO YO VOTO POR LAS…";Sun Jan 31 16:33:01 +0000 2021;38;49;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:33:07 +0000 2021;147;269;Carchi, Ecuador;
Guillermo Lasso;"RT @PatricioJijonL1: No dividas el voto; no dejes de acudir a las urnas el próximo domingo 7 de febrero, con doble mascarilla, CORAZÓN y CE…";Sun Jan 31 16:33:11 +0000 2021;33;52;Guayaquil-Ecuador;
Guillermo Lasso;"RT @MarcoAnibal: No eres un idiota si votas por Araúz, Lasso, Yaku, nulo o por quien desees

Eres un idiota por no respetar el derecho de c…";Sun Jan 31 16:33:11 +0000 2021;56;169;Guayaquil, Ecuador;
Guillermo Lasso;RT @PrimeraPlanaECU: #ATENCION  |@ECUATRANSA informó que despidió a su gerente Diego Lara, luego que circulara en redes un audio en el que…;Sun Jan 31 16:33:14 +0000 2021;3;5;;
Guillermo Lasso;"RT @chinogomez14: El voto de Lasso es obligado, es por odio, es por interés, es por conveniencia.
El voto de @ecuarauz y @rabascallcarlos e…";Sun Jan 31 16:33:15 +0000 2021;643;1342;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:33:15 +0000 2021;149;273;Budapest, Hungría;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:33:16 +0000 2021;150;274;Ecuador;
Guillermo Lasso;"RT @MarcoAnibal: Guillermo Lasso cometió un solo error en este proceso electoral: no escuchar a Jaime Durán Barba

""79% de los ecuatorianos…";Sun Jan 31 16:33:16 +0000 2021;95;234;;
Guillermo Lasso;@BeardBodo @irisnessa23 Sólo en eso quedará ya que nunca lasso será presidente. Una cosa es votar a favor de alguie… https://t.co/zWrWpKbvLp;Sun Jan 31 16:33:18 +0000 2021;0;0;Quito;
Guillermo Lasso;"RT @PatricioJijonL1: No dividas el voto; no dejes de acudir a las urnas el próximo domingo 7 de febrero, con doble mascarilla, CORAZÓN y CE…";Sun Jan 31 16:33:22 +0000 2021;34;52;;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:33:29 +0000 2021;151;275;Ecuador🇪🇨/Uruguay 🇺🇾;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:33:31 +0000 2021;152;275;Guayaquil, Ecuador;
Guillermo Lasso;RT @forajida57: @felipeandrebsc Estos tira piedras son repugnantes, atarihuana es candidato junto al mestindio yaku pérez y llama a votar p…;Sun Jan 31 16:33:44 +0000 2021;10;14;Quito, Ecuador;
Guillermo Lasso;RT @TheChipi: Nada como los finales felices.;Sun Jan 31 16:34:09 +0000 2021;1;3;Portoviejo/Guayaquil - Ecuador;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:34:15 +0000 2021;153;278;;
Guillermo Lasso;RT @FaustoCoboM3: @AndrsValarezo6 @Incansable1962 @Patrici40930366 @marcelomolina17 @ivonaro @DejemosM @ratael6661 @Fernand80368264 @fnix91…;Sun Jan 31 16:34:24 +0000 2021;18;28;Arizona, USA;
Guillermo Lasso;@RudyRiveraB @yonhy_lescano @MesiasGuevara @AccionPopularPe Voto cruzado? yo votaría por los morados si logran entr… https://t.co/z11UjAU60Z;Sun Jan 31 16:34:37 +0000 2021;0;0;Lima-Peru;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:34:37 +0000 2021;156;282;manta;
Guillermo Lasso;RT @FaustoCoboM3: LASSO es la PESADILLA de narco gobiernos del socialismo del siglo XXI que buscan PODER e IMPUNIDAD, comprando candidatos…;Sun Jan 31 16:34:44 +0000 2021;88;195;Guayaquil;
Guillermo Lasso;RT @fabriciovelav: AHORA: @ECUATRANSA despidió a su gerente, tras la difusión de un audio en el que amenazó con desvincular a sus trabajado…;Sun Jan 31 16:35:05 +0000 2021;158;284;Cuenca, Ecuador;
